,mondoid,disease,Mondo Object Type,Mondo Object pmid,Mondo Object label
368,MONDO:0009872,N/A,PMID,17314340,PMID:17314340
369,MONDO:0009872,N/A,PMID,19389488,PMID:19389488
370,MONDO:0007201,N/A,PMID,15056605,PMID:15056605
371,MONDO:0007201,N/A,PMID,31308550,PMID:31308550
372,MONDO:0007201,N/A,PMID,14736745,PMID:14736745
373,MONDO:0007201,N/A,PMID,9851916,PMID:9851916
374,MONDO:0007201,N/A,PMID,11044397,PMID:11044397
375,MONDO:0007201,N/A,WormBase,WBPaper00004461,WormBase:WBPaper00004461
376,MONDO:0007201,N/A,GO_REF,0000104,GO_REF:0000104
377,MONDO:0007201,N/A,GO_REF,0000002,GO_REF:0000002
378,MONDO:0007201,N/A,GO_REF,0000038,GO_REF:0000038
379,MONDO:0007201,N/A,GO_REF,0000040,GO_REF:0000040
380,MONDO:0007201,N/A,PMID,21325395,PMID:21325395
381,MONDO:0007201,N/A,PMID,21873635,PMID:21873635
382,MONDO:0007201,N/A,PMID,24565867,PMID:24565867
383,MONDO:0007201,N/A,PMID,12938087,PMID:12938087
384,MONDO:0014507,N/A,PMID,18501694,PMID:18501694
385,MONDO:0014507,N/A,PMID,25480037,PMID:25480037
386,MONDO:0014507,N/A,PMID,9777339,PMID:9777339
387,MONDO:0014507,N/A,PMID,22887726,PMID:22887726
388,MONDO:0008965,N/A,PMID,19279158,PMID:19279158
389,MONDO:0008965,N/A,PMID,20716578,PMID:20716578
390,MONDO:0008965,N/A,PMID,21074052,PMID:21074052
391,MONDO:0008965,N/A,PMID,18445044,PMID:18445044
392,MONDO:0008965,N/A,PMID,18386809,PMID:18386809
393,MONDO:0008965,N/A,PMID,29311329,PMID:29311329
394,MONDO:0008965,N/A,PMID,31308550,PMID:31308550
395,MONDO:0008965,N/A,PMID,22539951,PMID:22539951
396,MONDO:0008965,N/A,PMID,17334657,PMID:17334657
397,MONDO:0008965,N/A,PMID,24840056,PMID:24840056
398,MONDO:0008965,N/A,PMID,17701983,PMID:17701983
399,MONDO:0008965,N/A,PMID,9851916,PMID:9851916
400,MONDO:0008965,N/A,PMID,20220848,PMID:20220848
401,MONDO:0008965,N/A,PMID,10471706,PMID:10471706
402,MONDO:0008965,N/A,FlyBase,FBrf0214518,Supplementary Table 2 - Genome-wide bristle screen results.
403,MONDO:0008965,N/A,PMID,9491068,PMID:9491068
404,MONDO:0008965,N/A,PMID,31112698,PMID:31112698
405,MONDO:0008965,N/A,PMID,28084990,PMID:28084990
406,MONDO:0008965,N/A,PMID,26994292,PMID:26994292
407,MONDO:0008965,N/A,PMID,25412171,PMID:25412171
408,MONDO:0008965,N/A,PMID,23533228,PMID:23533228
409,MONDO:0008965,N/A,PMID,22033296,PMID:22033296
410,MONDO:0008965,N/A,PMID,26903502,PMID:26903502
411,MONDO:0008965,N/A,PMID,18073582,PMID:18073582
412,MONDO:0008965,N/A,PMID,25358863,PMID:25358863
413,MONDO:0008965,N/A,PMID,21952218,PMID:21952218
414,MONDO:0008965,N/A,PMID,22942127,PMID:22942127
415,MONDO:0008965,N/A,PMID,25077900,PMID:25077900
416,MONDO:0008965,N/A,PMID,21158681,PMID:21158681
417,MONDO:0008965,N/A,PMID,20624498,PMID:20624498
418,MONDO:0008965,N/A,PMID,12095617,PMID:12095617
419,MONDO:0008965,N/A,PMID,17507686,PMID:17507686
420,MONDO:0008965,N/A,PMID,24368733,PMID:24368733
421,MONDO:0008965,N/A,PMID,27043179,PMID:27043179
422,MONDO:0008965,N/A,PMID,15073148,PMID:15073148
423,MONDO:0008965,N/A,PMID,11959816,PMID:11959816
424,MONDO:0008965,N/A,PMID,22461308,PMID:22461308
425,MONDO:0008965,N/A,PMID,10648234,PMID:10648234
426,MONDO:0008965,N/A,PMID,28832562,PMID:28832562
427,MONDO:0008965,N/A,PMID,26538304,PMID:26538304
428,MONDO:0008965,N/A,WormBase,WBPaper00005257,WormBase:WBPaper00005257
429,MONDO:0008965,N/A,WormBase,WBPaper00005346,WormBase:WBPaper00005346
430,MONDO:0008965,N/A,WormBase,WBPaper00036260,WormBase:WBPaper00036260
431,MONDO:0008965,N/A,WormBase,WBPaper00049274,WormBase:WBPaper00049274
432,MONDO:0008965,N/A,WormBase,WBPaper00049412,WormBase:WBPaper00049412
433,MONDO:0008965,N/A,WormBase,WBPaper00029396,WormBase:WBPaper00029396
434,MONDO:0008965,N/A,WormBase,WBPaper00045954,WormBase:WBPaper00045954
435,MONDO:0008965,N/A,PMID,20301296,PMID:20301296
436,MONDO:0008965,N/A,PMID,26590800,PMID:26590800
437,MONDO:0008965,N/A,PMID,21931733,PMID:21931733
438,MONDO:0008965,N/A,PMID,12679110,PMID:12679110
439,MONDO:0008965,N/A,PMID,18484313,PMID:18484313
440,MONDO:0008965,N/A,PMID,23024289,PMID:23024289
441,MONDO:0008965,N/A,PMID,25383892,PMID:25383892
442,MONDO:0008965,N/A,PMID,25064402,PMID:25064402
443,MONDO:0008965,N/A,PMID,20884005,PMID:20884005
444,MONDO:0008965,N/A,PMID,28554332,PMID:28554332
445,MONDO:0008965,N/A,PMID,30828794,PMID:30828794
446,MONDO:0008965,N/A,PMID,26663670,PMID:26663670
447,MONDO:0008965,N/A,PMID,29255276,PMID:29255276
448,MONDO:0008965,N/A,PMID,22462537,PMID:22462537
449,MONDO:0008965,N/A,GO_REF,0000039,GO_REF:0000039
450,MONDO:0008965,N/A,WormBase,WBPaper00040247,WormBase:WBPaper00040247
451,MONDO:0008965,N/A,WormBase,WBPaper00005834,WormBase:WBPaper00005834
452,MONDO:0008965,N/A,WormBase,WBPaper00003939,WormBase:WBPaper00003939
453,MONDO:0008965,N/A,PMID,16615981,PMID:16615981
454,MONDO:0008965,N/A,PMID,30733481,PMID:30733481
455,MONDO:0008965,N/A,PMID,29419413,PMID:29419413
456,MONDO:0008965,N/A,PMID,26544072,PMID:26544072
457,MONDO:0008965,N/A,PMID,27061523,PMID:27061523
458,MONDO:0008965,N/A,GO_REF,0000002,GO_REF:0000002
459,MONDO:0008965,N/A,GO_REF,0000038,GO_REF:0000038
460,MONDO:0008965,N/A,GO_REF,0000037,GO_REF:0000037
461,MONDO:0008965,N/A,PMID,16400610,PMID:16400610
462,MONDO:0008965,N/A,PMID,18834967,PMID:18834967
463,MONDO:0008965,N/A,PMID,2260555,PMID:2260555
464,MONDO:0008965,N/A,PMID,9556299,PMID:9556299
465,MONDO:0008965,N/A,PMID,21873635,PMID:21873635
466,MONDO:0008965,N/A,PMID,27418670,Asad et al; Rescue of neural crest derived phenotypes in a zebrafish CHARGE model by sox10 downregulation; Human molecular genetics; 2016; 25(16); 3539-3554
467,MONDO:0008965,N/A,PMID,22363697,Patten et al; Role of Chd7 in Zebrafish: A Model for CHARGE Syndrome; PLoS One; 2012; 7(2); e31650
468,MONDO:0008965,N/A,PMID,25119037,PMID:25119037
469,MONDO:0008965,N/A,PMID,16207732,PMID:16207732
470,MONDO:0008965,N/A,PMID,15235037,PMID:15235037
471,MONDO:0008965,N/A,PMID,19021638,PMID:19021638
472,MONDO:0008965,N/A,PMID,20371351,PMID:20371351
473,MONDO:0008965,N/A,PMID,21901784,Jacobs-McDaniels et al; Chd7 plays a critical role in controlling left-right symmetry during zebrafish somitogenesis; Developmental dynamics : an official publication of the American Association of Anatomists; 2011; 240(10); 2272-80
474,MONDO:0008965,N/A,PMID,29353058,Liu et al; Chd7 Is Critical for Early T-Cell Development and Thymus Organogenesis in Zebrafish; The American journal of pathology; 2018; 188(4); 1043-1058
475,MONDO:0008965,N/A,PMID,25472840,Balasubramanian et al; Functionally compromised CHD7 alleles in patients with isolated GnRH deficiency; Proceedings of the National Academy of Sciences of the United States of America; 2014; 111(50); 17953-8
476,MONDO:0008965,N/A,PMID,23920116,Balow et al; Knockdown of fbxl10/kdm2bb rescues chd7 morphant phenotype in a zebrafish model of CHARGE syndrome; Developmental Biology; 2013; 382(1); 57-69
477,MONDO:0008965,N/A,PMID,16155193,PMID:16155193
478,MONDO:0008965,N/A,PMID,21554267,PMID:21554267
479,MONDO:0008965,N/A,PMID,18074359,PMID:18074359
480,MONDO:0008965,N/A,PMID,17334995,PMID:17334995
481,MONDO:0008965,N/A,PMID,16763960,PMID:16763960
482,MONDO:0008965,N/A,PMID,18978652,PMID:18978652
483,MONDO:0008965,N/A,PMID,17937444,PMID:17937444
484,MONDO:0008965,N/A,PMID,15300250,PMID:15300250
485,MONDO:0008965,N/A,PMID,17661815,PMID:17661815
486,MONDO:0008965,N/A,PMID,26670829,PMID:26670829
487,MONDO:0008965,N/A,PMID,29660852,Cloney et al; Etiology and functional validation of gastrointestinal motility dysfunction in a zebrafish model of CHARGE syndrome; The FEBS journal; 2018; 285(11); 2125-2140
488,MONDO:0002155,N/A,PMID,17726488,PMID:17726488
489,MONDO:0002155,N/A,PMID,25478810,PMID:25478810
490,MONDO:0002155,N/A,PMID,15930516,PMID:15930516
491,MONDO:0002155,N/A,PMID,14752830,PMID:14752830
492,MONDO:0002155,N/A,PMID,26153658,PMID:26153658
493,MONDO:0002155,N/A,PMID,21119540,PMID:21119540
494,MONDO:0002155,N/A,PMID,24381502,PMID:24381502
495,MONDO:0002155,N/A,PMID,28776642,PMID:28776642
496,MONDO:0002155,N/A,PMID,26699824,PMID:26699824
497,MONDO:0002155,N/A,PMID,15077010,PMID:15077010
498,MONDO:0002155,N/A,PMID,16890614,PMID:16890614
499,MONDO:0002155,N/A,PMID,24806754,PMID:24806754
500,MONDO:0002155,N/A,PMID,2933968,PMID:2933968
501,MONDO:0002155,N/A,PMID,7402220,PMID:7402220
502,MONDO:0002155,N/A,PMID,19707473,PMID:19707473
503,MONDO:0002155,N/A,PMID,9686742,PMID:9686742
504,MONDO:0002155,N/A,PMID,3157786,PMID:3157786
505,MONDO:0002155,N/A,PMID,1536697,PMID:1536697
506,MONDO:0002155,N/A,PMID,3547004,PMID:3547004
507,MONDO:0002155,N/A,PMID,2266352,PMID:2266352
508,MONDO:0002155,N/A,PMID,3293002,PMID:3293002
509,MONDO:0002155,N/A,PMID,2935378,PMID:2935378
510,MONDO:0002155,N/A,PMID,7612498,PMID:7612498
511,MONDO:0002155,N/A,PMID,8421099,PMID:8421099
512,MONDO:0002155,N/A,PMID,2910431,PMID:2910431
513,MONDO:0002155,N/A,PMID,17624162,PMID:17624162
514,MONDO:0002155,N/A,PMID,20601855,PMID:20601855
515,MONDO:0002155,N/A,PMID,7995584,PMID:7995584
516,MONDO:0002155,N/A,PMID,6225318,PMID:6225318
517,MONDO:0002155,N/A,PMID,2941626,PMID:2941626
518,MONDO:0002155,N/A,PMID,15983754,PMID:15983754
519,MONDO:0002155,N/A,PMID,6499794,PMID:6499794
520,MONDO:0002155,N/A,PMID,11181007,PMID:11181007
521,MONDO:0002155,N/A,PMID,4089515,PMID:4089515
522,MONDO:0002155,N/A,PMID,12422484,PMID:12422484
523,MONDO:0002155,N/A,PMID,26539117,PMID:26539117
524,MONDO:0002155,N/A,PMID,18482588,PMID:18482588
525,MONDO:0002155,N/A,PMID,12891548,PMID:12891548
526,MONDO:0002155,N/A,PMID,19584064,PMID:19584064
527,MONDO:0002155,N/A,PMID,9419367,PMID:9419367
528,MONDO:0002155,N/A,PMID,11313316,PMID:11313316
529,MONDO:0009491,N/A,PMID,12112662,PMID:12112662
530,MONDO:0009491,N/A,PMID,23311634,PMID:23311634
531,MONDO:0009491,N/A,PMID,28242153,PMID:28242153
532,MONDO:0009491,N/A,PMID,1886537,PMID:1886537
533,MONDO:0009491,N/A,PMID,29410039,PMID:29410039
534,MONDO:0009491,N/A,PMID,11886537,PMID:11886537
535,MONDO:0009491,N/A,PMID,10662807,PMID:10662807
536,MONDO:0009491,N/A,PMID,10581027,PMID:10581027
537,MONDO:0009491,N/A,PMID,10593994,PMID:10593994
538,MONDO:0021020,N/A,PMID,7906695,PMID:7906695
539,MONDO:0021020,N/A,PMID,11968090,PMID:11968090
540,MONDO:0021020,N/A,PMID,1692835,PMID:1692835
541,MONDO:0021020,N/A,PMID,8276413,PMID:8276413
542,MONDO:0021020,N/A,PMID,15586176,PMID:15586176
543,MONDO:0021020,N/A,PMID,7936809,PMID:7936809
544,MONDO:0021020,N/A,PMID,9497253,PMID:9497253
545,MONDO:0021020,N/A,PMID,1634050,PMID:1634050
546,MONDO:0021020,N/A,PMID,1634606,PMID:1634606
547,MONDO:0021020,N/A,PMID,14616765,PMID:14616765
548,MONDO:0021020,N/A,PMID,9039987,PMID:9039987
549,MONDO:0021020,N/A,PMID,8226884,PMID:8226884
550,MONDO:0009068,N/A,PMID,10647889,PMID:10647889
551,MONDO:0009068,N/A,PMID,2268345,PMID:2268345
552,MONDO:0009068,N/A,PMID,7931425,PMID:7931425
553,MONDO:0009068,N/A,PMID,18674747,PMID:18674747
554,MONDO:0009068,N/A,PMID,12414820,PMID:12414820
555,MONDO:0009068,N/A,PMID,11708999,PMID:11708999
556,MONDO:0009068,N/A,PMID,11241464,PMID:11241464
557,MONDO:0009068,N/A,PMID,21074052,PMID:21074052
558,MONDO:0009068,N/A,PMID,19349610,PMID:19349610
559,MONDO:0009068,N/A,PMID,10486321,PMID:10486321
560,MONDO:0009068,N/A,PMID,1284550,PMID:1284550
561,MONDO:0009068,N/A,PMID,31155743,PMID:31155743
562,MONDO:0009068,N/A,PMID,18252214,PMID:18252214
563,MONDO:0009068,N/A,PMID,9222976,PMID:9222976
564,MONDO:0009068,N/A,PMID,8603770,PMID:8603770
565,MONDO:0009068,N/A,PMID,8818955,PMID:8818955
566,MONDO:0009068,N/A,PMID,31555154,PMID:31555154
567,MONDO:0009068,N/A,PMID,31308550,PMID:31308550
568,MONDO:0009068,N/A,PMID,17417969,PMID:17417969
569,MONDO:0009068,N/A,PMID,22914734,PMID:22914734
570,MONDO:0009068,N/A,PMID,21723506,PMID:21723506
571,MONDO:0009068,N/A,PMID,25683716,PMID:25683716
572,MONDO:0009068,N/A,PMID,20220848,PMID:20220848
573,MONDO:0009068,N/A,FlyBase,FBrf0214518,Supplementary Table 2 - Genome-wide bristle screen results.
574,MONDO:0009068,N/A,PMID,24444354,PMID:24444354
575,MONDO:0009068,N/A,PMID,17435251,PMID:17435251
576,MONDO:0009068,N/A,PMID,20096722,PMID:20096722
577,MONDO:0009068,N/A,PMID,24293544,PMID:24293544
578,MONDO:0009068,N/A,PMID,19804760,PMID:19804760
579,MONDO:0009068,N/A,PMID,25057436,PMID:25057436
580,MONDO:0009068,N/A,PMID,19416715,PMID:19416715
581,MONDO:0009068,N/A,PMID,20151166,PMID:20151166
582,MONDO:0009068,N/A,PMID,25792727,PMID:25792727
583,MONDO:0009068,N/A,PMID,25126791,PMID:25126791
584,MONDO:0009068,N/A,PMID,9851916,PMID:9851916
585,MONDO:0009068,N/A,PMID,32313153,PMID:32313153
586,MONDO:0009068,N/A,PMID,9874606,PMID:9874606
587,MONDO:0009068,N/A,GO_REF,0000039,GO_REF:0000039
588,MONDO:0009068,N/A,GO_REF,0000002,GO_REF:0000002
589,MONDO:0009068,N/A,GO_REF,0000038,GO_REF:0000038
590,MONDO:0009068,N/A,GO_REF,0000037,GO_REF:0000037
591,MONDO:0009068,N/A,GO_REF,0000040,GO_REF:0000040
592,MONDO:0009068,N/A,PMID,8094200,PMID:8094200
593,MONDO:0009068,N/A,PMID,21873635,PMID:21873635
594,MONDO:0009068,N/A,PMID,9243242,PMID:9243242
595,MONDO:0009068,N/A,PMID,15902551,PMID:15902551
596,MONDO:0009068,N/A,PMID,8215243,PMID:8215243
597,MONDO:0009068,N/A,PMID,8745244,PMID:8745244
598,MONDO:0009068,N/A,PMID,16326995,PMID:16326995
599,MONDO:0009068,N/A,PMID,9109727,PMID:9109727
600,MONDO:0009068,N/A,PMID,17823937,PMID:17823937
601,MONDO:0009068,N/A,PMID,2102678,PMID:2102678
602,MONDO:0009068,N/A,PMID,10858457,PMID:10858457
603,MONDO:0009068,N/A,PMID,23125284,PMID:23125284
604,MONDO:0009068,N/A,PMID,10205264,PMID:10205264
605,MONDO:0009068,N/A,PMID,11471180,PMID:11471180
606,MONDO:0009068,N/A,PMID,24202787,PMID:24202787
607,MONDO:0009068,N/A,PMID,28766551,PMID:28766551
608,MONDO:0009068,N/A,PMID,12905015,PMID:12905015
609,MONDO:0009068,N/A,PMID,11096278,PMID:11096278
610,MONDO:0009068,N/A,PMID,19139304,PMID:19139304
611,MONDO:0009068,N/A,PMID,1323207,PMID:1323207
612,MONDO:0009068,N/A,PMID,24781756,PMID:24781756
613,MONDO:0009068,N/A,PMID,11379873,PMID:11379873
614,MONDO:0009068,N/A,PMID,18306232,PMID:18306232
615,MONDO:0009068,N/A,PMID,9798744,PMID:9798744
616,MONDO:0009068,N/A,PMID,25175347,PMID:25175347
617,MONDO:0009068,N/A,PMID,8723071,PMID:8723071
618,MONDO:0009068,N/A,PMID,1360090,PMID:1360090
619,MONDO:0009068,N/A,PMID,12928484,PMID:12928484
620,MONDO:0009068,N/A,PMID,23575228,PMID:23575228
621,MONDO:0009068,N/A,PMID,26685157,PMID:26685157
622,MONDO:0009068,N/A,PMID,25604084,PMID:25604084
623,MONDO:0009068,N/A,PMID,9683591,PMID:9683591
624,MONDO:0009068,N/A,PMID,1454794,PMID:1454794
625,MONDO:0009068,N/A,PMID,20697048,PMID:20697048
626,MONDO:0009068,N/A,PMID,15032978,PMID:15032978
627,MONDO:0009068,N/A,PMID,20371351,PMID:20371351
628,MONDO:0009068,N/A,PMID,9832034,PMID:9832034
629,MONDO:0009068,N/A,PMID,19503089,PMID:19503089
630,MONDO:0009068,N/A,PMID,19837698,PMID:19837698
631,MONDO:0009068,N/A,PMID,18499082,PMID:18499082
632,MONDO:0009068,N/A,PMID,1684568,PMID:1684568
633,MONDO:0009068,N/A,PMID,19268275,PMID:19268275
634,MONDO:0009068,N/A,PMID,10482110,PMID:10482110
635,MONDO:0009068,N/A,PMID,11063732,PMID:11063732
636,MONDO:0009068,N/A,PMID,11409433,PMID:11409433
637,MONDO:0009068,N/A,PMID,10366077,PMID:10366077
638,MONDO:0009068,N/A,PMID,1315123,PMID:1315123
639,MONDO:0009068,N/A,PMID,8541865,PMID:8541865
640,MONDO:0009068,N/A,PMID,27296531,PMID:27296531
641,MONDO:0009068,N/A,PMID,10407850,PMID:10407850
642,MONDO:0009068,N/A,PMID,15629304,PMID:15629304
643,MONDO:0009068,N/A,PMID,18753147,PMID:18753147
644,MONDO:0009068,N/A,PMID,11320187,PMID:11320187
645,MONDO:0009068,N/A,PMID,11175302,PMID:11175302
646,MONDO:0009068,N/A,PMID,23243073,PMID:23243073
647,MONDO:0009068,N/A,PMID,24462369,PMID:24462369
648,MONDO:0009068,N/A,PMID,11558799,PMID:11558799
649,MONDO:0009068,N/A,PMID,16908752,PMID:16908752
650,MONDO:0017569,N/A,PMID,11092761,PMID:11092761
651,MONDO:0017569,N/A,PMID,31308550,PMID:31308550
652,MONDO:0017569,N/A,PMID,31308550,PMID:31308550
653,MONDO:0017569,N/A,PMID,9851916,PMID:9851916
654,MONDO:0017569,N/A,PMID,9851916,PMID:9851916
655,MONDO:0017569,N/A,PMID,20188671,PMID:20188671
656,MONDO:0017569,N/A,WormBase,WBPaper00035985,WormBase:WBPaper00035985
657,MONDO:0017569,N/A,GO_REF,0000002,GO_REF:0000002
658,MONDO:0017569,N/A,GO_REF,0000002,GO_REF:0000002
659,MONDO:0017569,N/A,GO_REF,0000003,GO_REF:0000003
660,MONDO:0017569,N/A,GO_REF,0000037,GO_REF:0000037
661,MONDO:0017569,N/A,GO_REF,0000041,GO_REF:0000041
662,MONDO:0017569,N/A,PMID,21873635,PMID:21873635
663,MONDO:0017569,N/A,PMID,21873635,PMID:21873635
664,MONDO:0017569,N/A,PMID,4076251,PMID:4076251
665,MONDO:0017569,N/A,PMID,18478038,PMID:18478038
666,MONDO:0017569,N/A,PMID,22052856,PMID:22052856
667,MONDO:0017569,N/A,PMID,19648921,Reversade et al; Mutations in PYCR1 cause cutis laxa with progeroid features; Nature Genetics; 2009; 41(9); 1016-1021
668,MONDO:0017569,N/A,PMID,24767728,PMID:24767728
669,MONDO:0017569,N/A,PMID,21739576,PMID:21739576
670,MONDO:0017569,N/A,PMID,26026163,PMID:26026163
671,MONDO:0017569,N/A,PMID,24913064,PMID:24913064
672,MONDO:0017569,N/A,PMID,26297558,PMID:26297558
673,MONDO:0007574,N/A,PMID,5048218,PMID:5048218
674,MONDO:0007574,N/A,PMID,26010696,PMID:26010696
675,MONDO:0007574,N/A,PMID,24566826,PMID:24566826
676,MONDO:0010092,N/A,PMID,18553552,PMID:18553552
677,MONDO:0010092,N/A,PMID,25439729,PMID:25439729
678,MONDO:0010092,N/A,PMID,8867657,PMID:8867657
679,MONDO:0010092,N/A,PMID,15365457,PMID:15365457
680,MONDO:0009627,N/A,PMID,11391656,PMID:11391656
681,MONDO:0009627,N/A,PMID,28272532,PMID:28272532
682,MONDO:0009627,N/A,PMID,31308550,PMID:31308550
683,MONDO:0009627,N/A,PMID,9851916,PMID:9851916
684,MONDO:0009627,N/A,PMID,9851916,PMID:9851916
685,MONDO:0009627,N/A,PMID,9851916,PMID:9851916
686,MONDO:0009627,N/A,GO_REF,0000104,GO_REF:0000104
687,MONDO:0009627,N/A,GO_REF,0000002,GO_REF:0000002
688,MONDO:0009627,N/A,GO_REF,0000002,GO_REF:0000002
689,MONDO:0009627,N/A,GO_REF,0000038,GO_REF:0000038
690,MONDO:0009627,N/A,GO_REF,0000038,GO_REF:0000038
691,MONDO:0009627,N/A,GO_REF,0000038,GO_REF:0000038
692,MONDO:0009627,N/A,GO_REF,0000003,GO_REF:0000003
693,MONDO:0009627,N/A,GO_REF,0000040,GO_REF:0000040
694,MONDO:0009627,N/A,PMID,26123727,PMID:26123727
695,MONDO:0009627,N/A,PMID,25558065,PMID:25558065
696,MONDO:0009627,N/A,PMID,21873635,PMID:21873635
697,MONDO:0009627,N/A,PMID,21873635,PMID:21873635
698,MONDO:0009627,N/A,PMID,30179222,Braun et al; Mutations in multiple components of the nuclear pore complex cause nephrotic syndrome; The Journal of Clinical Investigation; 2018; 128(10); 4313-4328
699,MONDO:0009627,N/A,PMID,25873735,Ben-Omran et al; Nonsense mutation in the WDR73 gene is associated with Galloway-Mowat syndrome; Journal of Medical Genetics; 2015; 52(6); 381-90
700,MONDO:0009627,N/A,PMID,28280135,PMID:28280135
701,MONDO:0009627,N/A,PMID,28617965,PMID:28617965
702,MONDO:0009627,N/A,PMID,29597095,PMID:29597095
703,MONDO:0009627,N/A,PMID,12030328,PMID:12030328
704,MONDO:0009627,N/A,PMID,20531441,PMID:20531441
705,MONDO:0009627,N/A,PMID,30079490,PMID:30079490
706,MONDO:0009627,N/A,PMID,21791310,PMID:21791310
707,MONDO:0009627,N/A,PMID,28805828,Braun et al; Mutations in KEOPS-complex genes cause nephrotic syndrome with primary microcephaly; Nature Genetics; 2017; 49(10); 1529-1538
708,MONDO:0009627,N/A,PMID,28805828,Braun et al; Mutations in KEOPS-complex genes cause nephrotic syndrome with primary microcephaly; Nature Genetics; 2017; 49(10); 1529-1538
709,MONDO:0009627,N/A,PMID,28805828,Braun et al; Mutations in KEOPS-complex genes cause nephrotic syndrome with primary microcephaly; Nature Genetics; 2017; 49(10); 1529-1538
710,MONDO:0009627,N/A,PMID,28805828,Braun et al; Mutations in KEOPS-complex genes cause nephrotic syndrome with primary microcephaly; Nature Genetics; 2017; 49(10); 1529-1538
711,MONDO:0009627,N/A,PMID,15966048,PMID:15966048
712,MONDO:0009627,N/A,PMID,11519896,PMID:11519896
713,MONDO:0009627,N/A,PMID,30427554,Fujita et al; Homozygous splicing mutation in NUP133 causes Galloway-Mowat syndrome; Annals of neurology; 2018; 84(6); 814-828
714,MONDO:0009627,N/A,PMID,30427554,Fujita et al; Homozygous splicing mutation in NUP133 causes Galloway-Mowat syndrome; Annals of neurology; 2018; 84(6); 814-828
715,MONDO:0009627,N/A,PMID,16217710,PMID:16217710
716,MONDO:0009627,N/A,PMID,12693786,PMID:12693786
717,MONDO:0009627,N/A,PMID,26070982,PMID:26070982
718,MONDO:0009627,N/A,PMID,25466283,PMID:25466283
719,MONDO:0009627,N/A,PMID,17897280,PMID:17897280
720,MONDO:0009627,N/A,PMID,26416026,PMID:26416026
721,MONDO:0009627,N/A,PMID,28117080,PMID:28117080
722,MONDO:0009627,N/A,PMID,11793129,PMID:11793129
723,MONDO:0009627,N/A,PMID,18019379,PMID:18019379
724,MONDO:0010626,N/A,PMID,7916370,PMID:7916370
725,MONDO:0010626,N/A,PMID,7679206,PMID:7679206
726,MONDO:0010626,N/A,PMID,7679801,PMID:7679801
727,MONDO:0010626,N/A,PMID,16019685,PMID:16019685
728,MONDO:0010626,N/A,PMID,15358621,PMID:15358621
729,MONDO:0010626,N/A,PMID,19575287,PMID:19575287
730,MONDO:0010626,N/A,PMID,8589998,PMID:8589998
731,MONDO:0010626,N/A,PMID,29077208,PMID:29077208
732,MONDO:0010626,N/A,PMID,15623492,PMID:15623492
733,MONDO:0010626,N/A,PMID,7906987,PMID:7906987
734,MONDO:0010626,N/A,PMID,10484640,PMID:10484640
735,MONDO:0010626,N/A,PMID,17351759,PMID:17351759
736,MONDO:0010626,N/A,PMID,18955577,PMID:18955577
737,MONDO:0010626,N/A,PMID,14641931,PMID:14641931
738,MONDO:0010626,N/A,PMID,18805740,PMID:18805740
739,MONDO:0010626,N/A,PMID,20591076,PMID:20591076
740,MONDO:0010626,N/A,PMID,25541662,PMID:25541662
741,MONDO:0010626,N/A,PMID,22678466,PMID:22678466
742,MONDO:0010626,N/A,PMID,16169277,PMID:16169277
743,MONDO:0010626,N/A,PMID,16509032,PMID:16509032
744,MONDO:0010626,N/A,PMID,9255191,PMID:9255191
745,MONDO:0010626,N/A,PMID,7678782,PMID:7678782
746,MONDO:0010626,N/A,PMID,8094231,PMID:8094231
747,MONDO:0010626,N/A,PMID,17146684,PMID:17146684
