,gardid,disease,pmid,pubTypes,title,url,abstract
314,GARD:0002356,Follicular lymphoma,29222279,"['review-article', 'Review', 'Journal Article']",Follicular lymphoma: are we ready for a risk-adapted approach?,https://pubmed.ncbi.nlm.nih.gov/29222279,"Follicular lymphoma is the most common indolent non-Hodgkin lymphoma in the Western hemisphere. The natural history of FL appears to have been favorably impacted by the introduction of rituximab after randomized clinical trials demonstrated that the addition of rituximab to standard chemotherapy induction has improved the overall survival. Yet, the disease is biologically and clinically heterogeneous with wide variations in outcomes for individual patients. The ability to accurately risk-stratify patients and then tailor therapy to the individual is an area of ongoing research. Historically, tumor grade, tumor burden, and the FL international prognostic index (version 1 and version 2) have been used to distinguish low-risk from high-risk patients. Biologic factors such as mutations in key genes can identify patients at high risk for poor outcomes to first-line therapy (mutational status of 7 genes [EZH2, ARID1A, MEF2B, EP300, FOX01, CREBBP, and CARD11] with Follicular Lymphoma International Prognostic Index). More recently, the quality of the response to initial therapy, as measured by either PET imaging or by remission duration, has been show to identify individuals at high risk. However, several unmet needs remain, including a better ability to identify high-risk patients at diagnosis, the development of predictive biomarkers for targeted agents, and strategies to reduce the risk of transformation."
315,GARD:0002356,Follicular lymphoma,28978844,['Journal Article'],Management strategy for follicular lymphoma.,https://pubmed.ncbi.nlm.nih.gov/28978844,"Follicular lymphoma (FL) is incurable with the current standard therapeutic strategy, although the natural history of FL has improved in the last few decades. Treatment strategy for FL is considered by stage and tumor burden. For advanced-stage FL patients with low tumor burden, monitoring remains an appropriate approach. Single agent rituximab is also suggested as a good alternative. The addition of rituximab to chemotherapy has improved overall survival in advanced-stage FL patients with high tumor burden. The optimal chemotherapy to partner with rituximab might be CHOP or bendamustine. Rituximab maintenance after successful induction rituximab-based chemotherapy prolongs PFS. Recently, progression within 24 months of first-line chemotherapy has been established as a predictor of inferior outcome, with a 50% risk of death in 5 years. Addressing this high-risk group is important for optimal future treatment strategies."
316,GARD:0002357,Follicular lymphoreticuloma,N/A,N/A,,N/A,N/A
317,GARD:0002358,Fontaine Farriaux Blanckaert syndrome,N/A,N/A,,N/A,N/A
318,GARD:0002361,Formaldehyde poisoning,N/A,N/A,,N/A,N/A
319,GARD:0002362,"Mitral regurgitation, conductive deafness, and fusion of cervical vertebrae and of carpal and tarsal bones",N/A,N/A,,N/A,N/A
320,GARD:0002365,Fowler's syndrome,30133789,['Journal Article'],Do the definitions of the underactive bladder and detrusor underactivity help in managing patients: International Consultation on Incontinence Research Society (ICI-RS) Think Tank 2017?,https://pubmed.ncbi.nlm.nih.gov/30133789,"AIMS:The Think Tank aimed to discuss the pitfalls and advantages of current definitions in terms of research and management of underactive bladder (UAB). UAB broadly defines a symptom complex of bladder emptying problems and does not indicate a specific pathology. Detrusor underactivity (DU) is a urodynamic diagnosis from pressure-flow studies. The correlation of UAB with DU remains to be precisely determined. METHODS:The presentations and subsequent discussion, leading to research recommendations during the Think Tank of the International Consultation on Incontinence Research Society in Bristol, 2017, are summarized. RESULTS:To develop more specific individualized management strategies, the Think Tank panel proposed (i) that, since defining a single type of index patient to represent all UAB will not fulfill all clinical research needs, several index patients should be defined by phenotyping of patients with UAB, including, children, young men and women, elderly male and female patients with co-existing DU and detrusor overactivity, and neurological patients with UAB; (ii) prospective longitudinal studies to assess the natural history of UAB, in the different target populations, based on different UAB phenotypes, should be initiated; (iii) DU should be precisely defined by urodynamic parameters; and (iv) work to develop validated specific questionnaires combined with non-invasive tests for screening, diagnosis and follow up, needs to be continued. CONCLUSIONS:The precise relationship of UAB to DU remains to be defined. Phenotyping patients with UAB/DU, performing prospective trials of natural history, and developing symptom questionnaires and diagnostic investigations will improve our ability to identify and treat UAB/DU."
321,GARD:0002365,Fowler's syndrome,11758797,"['Review', 'Journal Article']","Isolated urinary retention in young women, or Fowler's syndrome.",https://pubmed.ncbi.nlm.nih.gov/11758797,"A group of women with otherwise unexplained urinary retention occurring as an isolated phenomenon have been shown to have abnormal urethral sphincters, as assessed by electromyography, transvaginal ultrasonographic volume and pressure profile. A questionnaire survey of a number of women diagnosed with the disorder showed that there was a common natural history, and from the results it was possible to build up a profile of the ""typical"" patient. She is likely to be between 20 and 35 years old and also to have polycystic ovaries. Before the onset of retention she is likely to have had a relatively mild voiding dysfunction, such as infrequent voiding or an intermittent stream. Commonly her first retention episode will follow a triggering event such as an operation or childbirth. The retention is unlikely to resolve but is not associated with the development of other disorders. Neuromodulation of the sacral nerves is the only intervention that has been demonstrated to restore voiding."
322,GARD:0002366,Fragile X syndrome type 1,31879555,"[""Research Support, Non-U.S. Gov't"", 'Systematic Review', 'review-article', 'Journal Article', 'Research Support, N.I.H., Extramural']",Neuropsychiatric decompensation in adolescents and adults with Phelan-McDermid syndrome: a systematic review of the literature.,https://pubmed.ncbi.nlm.nih.gov/31879555,"Phelan-McDermid syndrome (PMS) is caused by haploinsufficiency of the SHANK3 gene on chromosome 22q13.33 and is characterized by intellectual disability, hypotonia, severe speech impairments, and autism spectrum disorder. Emerging evidence indicates that there are changes over time in the phenotype observed in individuals with PMS, including severe neuropsychiatric symptoms and loss of skills occurring in adolescence and adulthood. To gain further insight into these phenomena and to better understand the long-term course of the disorder, we conducted a systematic literature review and identified 56 PMS cases showing signs of behavioral and neurologic decompensation in adolescence or adulthood (30 females, 25 males, 1 gender unknown). Clinical presentations included features of bipolar disorder, catatonia, psychosis, and loss of skills, occurring at a mean age of 20 years. There were no apparent sex differences in the rates of these disorders except for catatonia, which appeared to be more frequent in females (13 females, 3 males). Reports of individuals with point mutations in SHANK3 exhibiting neuropsychiatric decompensation and loss of skills demonstrate that loss of one copy of SHANK3 is sufficient to cause these manifestations. In the majority of cases, no apparent cause could be identified; in others, symptoms appeared after acute events, such as infections, prolonged or particularly intense seizures, or changes in the individual's environment. Several individuals had a progressive neurological deterioration, including one with juvenile onset metachromatic leukodystrophy, a severe demyelinating disorder caused by recessive mutations in the ARSA gene in 22q13.33. These reports provide insights into treatment options that have proven helpful in some cases, and are reviewed herein. Our survey highlights how little is currently known about neuropsychiatric presentations and loss of skills in PMS and underscores the importance of studying the natural history in individuals with PMS, including both cross-sectional and long-term longitudinal analyses. Clearer delineation of these neuropsychiatric symptoms will contribute to their recognition and prompt management and will also help uncover the underlying biological mechanisms, potentially leading to improved interventions."
323,GARD:0002366,Fragile X syndrome type 1,28814539,"['research-article', 'Journal Article']",FORWARD: A Registry and Longitudinal Clinical Database to Study Fragile X Syndrome.,https://pubmed.ncbi.nlm.nih.gov/28814539,"BACKGROUND AND OBJECTIVE:Advances in the care of patients with fragile X syndrome (FXS) have been hampered by lack of data. This deficiency has produced fragmentary knowledge regarding the natural history of this condition, healthcare needs, and the effects of the disease on caregivers. To remedy this deficiency, the Fragile X Clinic and Research Consortium was established to facilitate research. Through a collective effort, the Fragile X Clinic and Research Consortium developed the Fragile X Online Registry With Accessible Research Database (FORWARD) to facilitate multisite data collection. This report describes FORWARD and the way it can be used to improve health and quality of life of FXS patients and their relatives and caregivers. METHODS:FORWARD collects demographic information on individuals with FXS and their family members (affected and unaffected) through a 1-time registry form. The longitudinal database collects clinician- and parent-reported data on individuals diagnosed with FXS, focused on those who are 0 to 24 years of age, although individuals of any age can participate. RESULTS:The registry includes >2300 registrants (data collected September 7, 2009 to August 31, 2014). The longitudinal database includes data on 713 individuals diagnosed with FXS (data collected September 7, 2012 to August 31, 2014). Longitudinal data continue to be collected on enrolled patients along with baseline data on new patients. CONCLUSIONS:FORWARD represents the largest resource of clinical and demographic data for the FXS population in the United States. These data can be used to advance our understanding of FXS: the impact of cooccurring conditions, the impact on the day-to-day lives of individuals living with FXS and their families, and short-term and long-term outcomes."
