,gardid,disease,pmid,pubTypes,title,url,abstract
90,GARD:0002005,Central nervous system germinoma,23277380,"['Journal Article', 'Case Reports']",A pineal region germ cell tumor with rapid enlargement after a long-term follow-up: case report.,https://pubmed.ncbi.nlm.nih.gov/23277380,"BACKGROUND AND IMPORTANCE: The natural history of pineal region germ cell tumors (GCTs) is not well known. We report a rare case of a pineal region GCT showing rapid enlargement within 2 months, after 7 years with no growth. CLINICAL PRESENTATION: A boy presented with gonadotropin-independent precocious puberty at 6 years 10 months of age. Although a slight elevation of β-human chorionic gonadotropin suggested that a small pineal cystic lesion observed on magnetic resonance imaging might be an β-human chorionic gonadotropin--producing tumor, it was not clear whether the mass was truly a GCT. Accordingly, we followed up the pineal lesion and serum pituitary gonadotropin levels for approximately 7 years. After this period without essential tumor growth, the pineal tumor suddenly showed rapid enlargement, which prompted treatment. A histopathological investigation revealed a mixed GCT with a germinoma and an immature teratoma. Serum pituitary gonadotropin levels at 5 years after the first examination had increased to normal pubertal ranges. Although the pituitary gonadotropin levels had remained low during the period with no tumor growth, the gonadotropin levels were elevated and had continued to increase at least 2 years before the rapid enlargement of the tumor. CONCLUSION: These phenomena suggest that levels of neuroendocrinological parameters such as pituitary gonadotropin at puberty might affect the enlargement of pineal region GCTs, which might account for the natural history of GCTs, ie, their frequent detection at puberty."
91,GARD:0002005,Central nervous system germinoma,19876590,"['Journal Article', 'Case Reports']",Cystic neurohypophysial germinoma associated with moyamoya disease.,https://pubmed.ncbi.nlm.nih.gov/19876590,"Moyamoya disease associated with a germinoma has never yet been reported in the literature. This report describes a case of a cystic neurohypophysial germinoma associated with moyamoya disease. A 15-year-old girl with central diabetes insipidus was admitted to the hospital. Radiological examination revealed a suprasellar tumor and moyamoya disease. Surgery and pathological study confirmed pure germinoma. After the patient was treated with radiation and chemotherapy, the tumor was controlled without any effect on the moyamoya vessels. This report describes a rare incidental combination of moyamoya disease and a suprasellar germinoma. In the management of such cases, physicians should be aware of the symptoms, course, and natural history of both diseases and the effects and side effects of each type of therapy."
92,GARD:0002007,Dyskeratosis congenita X-linked,N/A,N/A,,N/A,N/A
93,GARD:0002009,Dysmorphism cleft palate loose skin,N/A,N/A,,N/A,N/A
94,GARD:0002012,Dysosteosclerosis,N/A,N/A,,N/A,N/A
95,GARD:0002015,Dysostosis peripheral,2148053,"['Journal Article', 'Case Reports']",Combined deficiency of beta-galactosidase and neuraminidase: natural history of the disease in the first 18 years of an American patient with late infantile onset form.,https://pubmed.ncbi.nlm.nih.gov/2148053,"We describe the clinical findings over the first 18 years of a patient with a novel phenotype for galactosialidosis, the storage disease produced by the combined deficiency of beta-galactosidase and neuraminidase. Clinical findings in the first few months included somewhat unusual appearance and hepatosplenomegaly. Dysostosis multiplex was evident by age 2 1/2 years. Mitral and aortic valvular disease appeared over the next few years and cardiac disease has become the most important clinical problem. Foam cells were present in the bone marrow, and vacuolated lymphocytes were present in the peripheral blood smear. The patient had no neurological symptoms, cherry red spots, or intellectual deterioration during the first 18 years. Evidence presented elsewhere indicates that the basic defect in this late infantile form of galactosialidosis (as is thought to be true for the other forms of galactosialidosis) is a reduced amount of the 32 kDa phosphoglycoprotein which associates with beta-galactosidase and alpha-neuraminidase in lysosomes."
96,GARD:0002016,Craniofacial dysostosis with diaphyseal hyperplasia,N/A,N/A,,N/A,N/A
97,GARD:0002019,Dysplasia epiphysealis hemimelica,29252895,"['Journal Article', 'Case Reports']",The Natural History of the Development of Trevor Disease of the Hip and Subsequent Arthroplasty: A Case Report.,https://pubmed.ncbi.nlm.nih.gov/29252895,"CASE:Trevor disease (dysplasia epiphysealis hemimelica [DEH]) is a rare, intra-articular anomaly of cartilaginous overgrowth of the epiphysis. The usual presentation is on 1 side of the body and on 1 side of the epiphysis. The natural history of this disease is not clear because the lesions often are treated during childhood. Additionally, hip involvement is relatively uncommon; to our knowledge, total hip arthroplasty in a patient with DEH has not been reported previously. Our patient presented with previously untreated DEH of the hip joint, which had developed into a very unusual shape. He was treated with a total hip arthroplasty and had satisfactory functioning 2.5 years postsurgery. CONCLUSION:Untreated DEH of the hip can lead to a very misshapen hip with a deformed femoral head and loss of the shape of the acetabulum, as well as stiffness due to an unusual shape and osteoarthritic changes. A total hip arthroplasty can give satisfactory functional results."
98,GARD:0002022,Dysplastic cortical hyperostosis,N/A,N/A,,N/A,N/A
99,GARD:0002025,Dyssegmental dysplasia and glaucoma,N/A,N/A,,N/A,N/A
100,GARD:0002026,Dyssegmental dysplasia Silverman-Handmaker type,9450878,"['Review', 'Journal Article', 'Case Reports']",Dyssegmental dysplasia Silverman-Handmaker type in a consanguineous Druze Lebanese family: long term survival and documentation of the natural history.,https://pubmed.ncbi.nlm.nih.gov/9450878,"We report on a male infant born with clinical and radiographic evidence of a lethal form of dyssegmental dysplasia not comparable to Silverman-Handmaker type, who had a prolonged survival of more than eight months. He had ocular and central nervous system abnormalities which have not been previously described. His course included significant feeding and respiratory difficulties, severe physical and psychomotor retardation, and recurrent fever of unknown etiology believed to be of central origin. The relatively long survival of this infant enabled us to focus on the natural history of this rare syndrome. The infant was born to first cousin parents of Druze Lebanese origin supporting an autosomal recessive mode of inheritance for the condition. This is the first documentation of dyssegmental dysplasia Silverman-Handmaker type in a family of Druze Lebanese ethnicity."
101,GARD:0002027,DYT-TOR1A,N/A,N/A,,N/A,N/A
102,GARD:0002028,"Dystonia 2, torsion, autosomal recessive",N/A,N/A,,N/A,N/A
